lane_id	source_center	destination_center	route_type	week_start	segment_count	trip_count	avg_delay_minutes	prior_week_avg_delay_minutes	wow_avg_delay_change_minutes	sla_breach_rate_pct	prior_week_sla_breach_rate_pct	wow_sla_breach_rate_change_pct
IND380005AAA -> IND382721AAA | Carting	IND380005AAA	IND382721AAA	Carting	2018-09-17	4	2	20.5	NULL	NULL	50.00	NULL	NULL
IND380006AAA -> IND382430AAB | Carting	IND380006AAA	IND382430AAB	Carting	2018-09-17	8	4	6.25	NULL	NULL	25.00	NULL	NULL
IND380006AAA -> IND382430AAB | Carting	IND380006AAA	IND382430AAB	Carting	2018-09-24	20	10	8.25	6.25	2	30.00	25.00	5.00
IND380006AAA -> IND382430AAB | Carting	IND380006AAA	IND382430AAB	Carting	2018-10-01	8	4	4.12	8.25	-4.13	12.50	30.00	-17.50
IND380006AAB -> IND382430AAB | Carting	IND380006AAB	IND382430AAB	Carting	2018-09-10	10	5	17.8	NULL	NULL	100.00	NULL	NULL
IND380006AAB -> IND382430AAB | Carting	IND380006AAB	IND382430AAB	Carting	2018-09-17	12	6	12.75	17.8	-5.05	91.67	100.00	-8.33
IND380006AAB -> IND382430AAB | Carting	IND380006AAB	IND382430AAB	Carting	2018-09-24	20	10	13.85	12.75	1.1	80.00	91.67	-11.67
IND380006AAB -> IND382430AAB | Carting	IND380006AAB	IND382430AAB	Carting	2018-10-01	12	6	15.75	13.85	1.9	91.67	80.00	11.67
IND380021AAA -> IND382430AAB | Carting	IND380021AAA	IND382430AAB	Carting	2018-09-10	10	5	53.8	NULL	NULL	80.00	NULL	NULL
IND380021AAA -> IND382430AAB | Carting	IND380021AAA	IND382430AAB	Carting	2018-09-17	19	10	29.89	53.8	-23.91	68.42	80.00	-11.58
IND380021AAA -> IND382430AAB | Carting	IND380021AAA	IND382430AAB	Carting	2018-09-24	24	12	11.62	29.89	-18.27	62.50	68.42	-5.92
IND380021AAA -> IND382430AAB | Carting	IND380021AAA	IND382430AAB	Carting	2018-10-01	10	5	10.7	11.62	-0.92	60.00	62.50	-2.50
IND380054AAA -> IND382430AAB | Carting	IND380054AAA	IND382430AAB	Carting	2018-09-10	8	4	7.38	NULL	NULL	25.00	NULL	NULL
IND380054AAA -> IND382430AAB | Carting	IND380054AAA	IND382430AAB	Carting	2018-09-17	10	5	9	7.38	1.62	20.00	25.00	-5.00
IND380054AAA -> IND382430AAB | Carting	IND380054AAA	IND382430AAB	Carting	2018-09-24	23	12	14.43	9	5.43	56.52	20.00	36.52
IND380054AAA -> IND382430AAB | Carting	IND380054AAA	IND382430AAB	Carting	2018-10-01	6	3	8.83	14.43	-5.6	33.33	56.52	-23.19
IND382421AAA -> IND382430AAB | Carting	IND382421AAA	IND382430AAB	Carting	2018-09-10	13	4	33.23	NULL	NULL	53.85	NULL	NULL
IND382421AAA -> IND382430AAB | Carting	IND382421AAA	IND382430AAB	Carting	2018-09-17	11	3	27.55	33.23	-5.68	81.82	53.85	27.97
IND382421AAA -> IND382430AAB | Carting	IND382421AAA	IND382430AAB	Carting	2018-09-24	27	6	27.63	27.55	0.08	44.44	81.82	-37.38
IND382421AAA -> IND382430AAB | Carting	IND382421AAA	IND382430AAB	Carting	2018-10-01	8	2	9.38	27.63	-18.25	25.00	44.44	-19.44
IND382421AAA -> IND382721AAA | Carting	IND382421AAA	IND382721AAA	Carting	2018-09-10	5	3	2.8	NULL	NULL	20.00	NULL	NULL
IND382421AAA -> IND382721AAA | Carting	IND382421AAA	IND382721AAA	Carting	2018-09-17	6	3	2.17	2.8	-0.63	0.00	20.00	-20.00
IND382421AAA -> IND382721AAA | Carting	IND382421AAA	IND382721AAA	Carting	2018-09-24	12	6	2.33	2.17	0.16	0.00	0.00	0.00
IND382421AAA -> IND382721AAA | Carting	IND382421AAA	IND382721AAA	Carting	2018-10-01	4	2	4	2.33	1.67	0.00	0.00	0.00
IND382430AAB -> IND000000ACB | FTL	IND382430AAB	IND000000ACB	FTL	2018-09-10	67	2	22.19	NULL	NULL	26.87	NULL	NULL
IND382430AAB -> IND000000ACB | FTL	IND382430AAB	IND000000ACB	FTL	2018-09-17	199	6	20.95	22.19	-1.24	26.13	26.87	-0.74
IND382430AAB -> IND000000ACB | FTL	IND382430AAB	IND000000ACB	FTL	2018-09-24	156	5	15.88	20.95	-5.07	23.72	26.13	-2.41
IND382430AAB -> IND000000ACB | FTL	IND382430AAB	IND000000ACB	FTL	2018-10-01	136	4	23.65	15.88	7.77	18.38	23.72	-5.34
IND382430AAB -> IND313001AAB | FTL	IND382430AAB	IND313001AAB	FTL	2018-09-10	40	4	18.52	NULL	NULL	32.50	NULL	NULL
IND382430AAB -> IND313001AAB | FTL	IND382430AAB	IND313001AAB	FTL	2018-09-17	51	5	18.63	18.52	0.11	35.29	32.50	2.79
IND382430AAB -> IND313001AAB | FTL	IND382430AAB	IND313001AAB	FTL	2018-09-24	52	5	18.77	18.63	0.14	36.54	35.29	1.25
IND382430AAB -> IND364004AAB | FTL	IND382430AAB	IND364004AAB	FTL	2018-09-10	14	2	11.64	NULL	NULL	21.43	NULL	NULL
IND382430AAB -> IND364004AAB | FTL	IND382430AAB	IND364004AAB	FTL	2018-09-17	42	6	11.62	11.64	-0.02	19.05	21.43	-2.38
IND382430AAB -> IND364004AAB | FTL	IND382430AAB	IND364004AAB	FTL	2018-09-24	21	3	11.14	11.62	-0.48	4.76	19.05	-14.29
IND382430AAB -> IND370201AAA | FTL	IND382430AAB	IND370201AAA	FTL	2018-09-10	53	5	17.64	NULL	NULL	15.09	NULL	NULL
IND382430AAB -> IND370201AAA | FTL	IND382430AAB	IND370201AAA	FTL	2018-09-17	60	5	13.68	17.64	-3.96	8.33	15.09	-6.76
IND382430AAB -> IND370201AAA | FTL	IND382430AAB	IND370201AAA	FTL	2018-09-24	24	2	14.17	13.68	0.49	8.33	8.33	0.00
IND382430AAB -> IND380005AAA | Carting	IND382430AAB	IND380005AAA	Carting	2018-09-10	21	7	11.57	NULL	NULL	28.57	NULL	NULL
IND382430AAB -> IND380005AAA | Carting	IND382430AAB	IND380005AAA	Carting	2018-09-17	30	11	13.8	11.57	2.23	40.00	28.57	11.43
IND382430AAB -> IND380005AAA | Carting	IND382430AAB	IND380005AAA	Carting	2018-09-24	36	12	7.58	13.8	-6.22	27.78	40.00	-12.22
IND382430AAB -> IND380005AAA | Carting	IND382430AAB	IND380005AAA	Carting	2018-10-01	17	6	7.41	7.58	-0.17	23.53	27.78	-4.25
IND382430AAB -> IND380015AAB | Carting	IND382430AAB	IND380015AAB	Carting	2018-09-10	11	6	25.09	NULL	NULL	54.55	NULL	NULL
IND382430AAB -> IND380015AAB | Carting	IND382430AAB	IND380015AAB	Carting	2018-09-17	20	11	14.3	25.09	-10.79	65.00	54.55	10.45
IND382430AAB -> IND380015AAB | Carting	IND382430AAB	IND380015AAB	Carting	2018-09-24	23	12	9.26	14.3	-5.04	56.52	65.00	-8.48
IND382430AAB -> IND380015AAB | Carting	IND382430AAB	IND380015AAB	Carting	2018-10-01	12	6	7.75	9.26	-1.51	41.67	56.52	-14.85
IND382430AAB -> IND380054AAA | Carting	IND382430AAB	IND380054AAA	Carting	2018-09-10	17	9	15.82	NULL	NULL	35.29	NULL	NULL
IND382430AAB -> IND380054AAA | Carting	IND382430AAB	IND380054AAA	Carting	2018-09-17	22	11	17.32	15.82	1.5	54.55	35.29	19.26
IND382430AAB -> IND380054AAA | Carting	IND382430AAB	IND380054AAA	Carting	2018-09-24	28	14	10	17.32	-7.32	25.00	54.55	-29.55
IND382430AAB -> IND380054AAA | Carting	IND382430AAB	IND380054AAA	Carting	2018-10-01	12	6	15.75	10	5.75	41.67	25.00	16.67
IND382430AAB -> IND382345AAA | Carting	IND382430AAB	IND382345AAA	Carting	2018-09-10	15	8	23.47	NULL	NULL	53.33	NULL	NULL
IND382430AAB -> IND382345AAA | Carting	IND382430AAB	IND382345AAA	Carting	2018-09-17	20	10	19.95	23.47	-3.52	30.00	53.33	-23.33
IND382430AAB -> IND382345AAA | Carting	IND382430AAB	IND382345AAA	Carting	2018-09-24	23	12	8.65	19.95	-11.3	34.78	30.00	4.78
IND382430AAB -> IND382345AAA | Carting	IND382430AAB	IND382345AAA	Carting	2018-10-01	8	4	9.25	8.65	0.6	50.00	34.78	15.22
IND382430AAB -> IND384205AAA | FTL	IND382430AAB	IND384205AAA	FTL	2018-09-10	20	5	16.9	NULL	NULL	10.00	NULL	NULL
IND382430AAB -> IND384205AAA | FTL	IND382430AAB	IND384205AAA	FTL	2018-09-17	19	5	7	16.9	-9.9	10.53	10.00	0.53
IND382430AAB -> IND384205AAA | FTL	IND382430AAB	IND384205AAA	FTL	2018-09-24	26	7	30.31	7	23.31	23.08	10.53	12.55
IND382430AAB -> IND384205AAA | FTL	IND382430AAB	IND384205AAA	FTL	2018-10-01	9	3	64	30.31	33.69	33.33	23.08	10.25
IND382430AAB -> IND387620AAB | Carting	IND382430AAB	IND387620AAB	Carting	2018-10-01	6	1	9.17	NULL	NULL	50.00	NULL	NULL
IND382430AAB -> IND388320AAA | FTL	IND382430AAB	IND388320AAA	FTL	2018-09-10	9	3	11.22	NULL	NULL	11.11	NULL	NULL
IND382430AAB -> IND388320AAA | FTL	IND382430AAB	IND388320AAA	FTL	2018-09-17	12	4	1.17	11.22	-10.05	0.00	11.11	-11.11
IND382430AAB -> IND388320AAA | FTL	IND382430AAB	IND388320AAA	FTL	2018-09-24	6	2	3	1.17	1.83	0.00	0.00	0.00
IND382430AAB -> IND389001AAA | FTL	IND382430AAB	IND389001AAA	FTL	2018-09-10	25	5	12.52	NULL	NULL	8.00	NULL	NULL
IND382430AAB -> IND389001AAA | FTL	IND382430AAB	IND389001AAA	FTL	2018-09-17	35	7	14.77	12.52	2.25	20.00	8.00	12.00
IND382430AAB -> IND389001AAA | FTL	IND382430AAB	IND389001AAA	FTL	2018-09-24	35	7	14.34	14.77	-0.43	20.00	20.00	0.00
IND382430AAB -> IND389001AAA | FTL	IND382430AAB	IND389001AAA	FTL	2018-10-01	10	2	14.3	14.34	-0.04	20.00	20.00	0.00
IND382430AAB -> IND395023AAA | FTL	IND382430AAB	IND395023AAA	FTL	2018-09-10	100	10	16.48	NULL	NULL	20.00	NULL	NULL
IND382430AAB -> IND395023AAA | FTL	IND382430AAB	IND395023AAA	FTL	2018-09-17	120	12	14.27	16.48	-2.21	21.67	20.00	1.67
IND382430AAB -> IND395023AAA | FTL	IND382430AAB	IND395023AAA	FTL	2018-09-24	50	5	18.92	14.27	4.65	38.00	21.67	16.33
IND382430AAB -> IND395023AAA | FTL	IND382430AAB	IND395023AAA	FTL	2018-10-01	30	3	16.43	18.92	-2.49	23.33	38.00	-14.67
IND382715AAA -> IND382430AAB | FTL	IND382715AAA	IND382430AAB	FTL	2018-09-10	12	4	16.33	NULL	NULL	25.00	NULL	NULL
IND382715AAA -> IND382430AAB | FTL	IND382715AAA	IND382430AAB	FTL	2018-09-17	10	4	23.8	16.33	7.47	60.00	25.00	35.00
IND382715AAA -> IND382430AAB | FTL	IND382715AAA	IND382430AAB	FTL	2018-09-24	19	7	20.89	23.8	-2.91	36.84	60.00	-23.16
IND382715AAA -> IND382430AAB | FTL	IND382715AAA	IND382430AAB	FTL	2018-10-01	9	3	22.67	20.89	1.78	55.56	36.84	18.72
IND382721AAA -> IND382430AAB | Carting	IND382721AAA	IND382430AAB	Carting	2018-09-10	8	2	15.25	NULL	NULL	37.50	NULL	NULL
IND382721AAA -> IND382430AAB | Carting	IND382721AAA	IND382430AAB	Carting	2018-09-17	12	4	22.5	15.25	7.25	50.00	37.50	12.50
IND382721AAA -> IND382430AAB | Carting	IND382721AAA	IND382430AAB	Carting	2018-09-24	29	7	15.17	22.5	-7.33	51.72	50.00	1.72
IND382721AAA -> IND382430AAB | Carting	IND382721AAA	IND382430AAB	Carting	2018-10-01	9	2	16.11	15.17	0.94	55.56	51.72	3.84
IND383001AAA -> IND383315AAC | FTL	IND383001AAA	IND383315AAC	FTL	2018-09-10	8	4	2.38	NULL	NULL	0.00	NULL	NULL
IND383001AAA -> IND383315AAC | FTL	IND383001AAA	IND383315AAC	FTL	2018-09-17	4	2	10	2.38	7.62	25.00	0.00	25.00
IND383001AAA -> IND383315AAC | FTL	IND383001AAA	IND383315AAC	FTL	2018-09-24	8	4	2.5	10	-7.5	0.00	25.00	-25.00
IND383001AAA -> IND383315AAC | FTL	IND383001AAA	IND383315AAC	FTL	2018-10-01	6	3	7.67	2.5	5.17	0.00	0.00	0.00
IND383255AAB -> IND384205AAA | FTL	IND383255AAB	IND384205AAA	FTL	2018-09-10	12	3	7.17	NULL	NULL	8.33	NULL	NULL
IND383255AAB -> IND384205AAA | FTL	IND383255AAB	IND384205AAA	FTL	2018-09-17	12	3	14.5	7.17	7.33	25.00	8.33	16.67
IND383255AAB -> IND384205AAA | FTL	IND383255AAB	IND384205AAA	FTL	2018-09-24	12	3	18.75	14.5	4.25	16.67	25.00	-8.33
IND383315AAC -> IND383255AAB | FTL	IND383315AAC	IND383255AAB	FTL	2018-09-10	13	4	5.38	NULL	NULL	0.00	NULL	NULL
IND383315AAC -> IND383255AAB | FTL	IND383315AAC	IND383255AAB	FTL	2018-09-17	10	3	10.7	5.38	5.32	0.00	0.00	0.00
IND383315AAC -> IND383255AAB | FTL	IND383315AAC	IND383255AAB	FTL	2018-09-24	11	3	8	10.7	-2.7	9.09	0.00	9.09
IND383315AAC -> IND383255AAB | FTL	IND383315AAC	IND383255AAB	FTL	2018-10-01	7	2	4.71	8	-3.29	14.29	9.09	5.20
IND383315AAC -> IND384205AAA | FTL	IND383315AAC	IND384205AAA	FTL	2018-10-01	5	1	6	NULL	NULL	20.00	NULL	NULL
IND384170AAA -> IND384265AAB | FTL	IND384170AAA	IND384265AAB	FTL	2018-09-10	3	2	15.33	NULL	NULL	33.33	NULL	NULL
IND384170AAA -> IND384265AAB | FTL	IND384170AAA	IND384265AAB	FTL	2018-09-17	4	3	4.75	15.33	-10.58	25.00	33.33	-8.33
IND384170AAA -> IND384265AAB | FTL	IND384170AAA	IND384265AAB	FTL	2018-09-24	6	5	3.33	4.75	-1.42	16.67	25.00	-8.33
IND384170AAA -> IND384265AAB | FTL	IND384170AAA	IND384265AAB	FTL	2018-10-01	4	2	5	3.33	1.67	25.00	16.67	8.33
IND384205AAA -> IND382430AAB | FTL	IND384205AAA	IND382430AAB	FTL	2018-09-24	4	1	18	NULL	NULL	50.00	NULL	NULL
IND384205AAA -> IND382715AAA | FTL	IND384205AAA	IND382715AAA	FTL	2018-09-10	8	4	9.75	NULL	NULL	25.00	NULL	NULL
IND384205AAA -> IND382715AAA | FTL	IND384205AAA	IND382715AAA	FTL	2018-09-17	8	4	14.38	9.75	4.63	25.00	25.00	0.00
IND384205AAA -> IND382715AAA | FTL	IND384205AAA	IND382715AAA	FTL	2018-09-24	14	7	9.36	14.38	-5.02	7.14	25.00	-17.86
IND384205AAA -> IND382715AAA | FTL	IND384205AAA	IND382715AAA	FTL	2018-10-01	6	3	13	9.36	3.64	16.67	7.14	9.53
IND384205AAA -> IND383001AAA | FTL	IND384205AAA	IND383001AAA	FTL	2018-09-10	12	4	5.67	NULL	NULL	8.33	NULL	NULL
IND384205AAA -> IND383001AAA | FTL	IND384205AAA	IND383001AAA	FTL	2018-09-17	9	3	10.67	5.67	5	33.33	8.33	25.00
IND384205AAA -> IND383001AAA | FTL	IND384205AAA	IND383001AAA	FTL	2018-09-24	3	1	11	10.67	0.33	33.33	33.33	0.00
IND384205AAA -> IND383001AAA | FTL	IND384205AAA	IND383001AAA	FTL	2018-10-01	9	3	7	11	-4	22.22	33.33	-11.11
IND384205AAA -> IND384170AAA | FTL	IND384205AAA	IND384170AAA	FTL	2018-09-10	4	3	9.25	NULL	NULL	25.00	NULL	NULL
IND384205AAA -> IND384170AAA | FTL	IND384205AAA	IND384170AAA	FTL	2018-09-17	1	1	3	9.25	-6.25	0.00	25.00	-25.00
IND384205AAA -> IND384170AAA | FTL	IND384205AAA	IND384170AAA	FTL	2018-09-24	1	1	8	3	5	0.00	0.00	0.00
IND384205AAA -> IND384170AAA | FTL	IND384205AAA	IND384170AAA	FTL	2018-10-01	1	1	22	8	14	0.00	0.00	0.00
IND384205AAA -> IND384355AAB | FTL	IND384205AAA	IND384355AAB	FTL	2018-09-10	8	4	16	NULL	NULL	50.00	NULL	NULL
IND384205AAA -> IND384355AAB | FTL	IND384205AAA	IND384355AAB	FTL	2018-09-17	2	1	8.5	16	-7.5	0.00	50.00	-50.00
IND384205AAA -> IND384355AAB | FTL	IND384205AAA	IND384355AAB	FTL	2018-09-24	12	6	12.67	8.5	4.17	25.00	0.00	25.00
IND384205AAA -> IND384355AAB | FTL	IND384205AAA	IND384355AAB	FTL	2018-10-01	4	2	12	12.67	-0.67	25.00	25.00	0.00
IND384205AAA -> IND385001AAA | FTL	IND384205AAA	IND385001AAA	FTL	2018-09-24	3	1	24.67	NULL	NULL	33.33	NULL	NULL
IND384265AAB -> IND385320AAA | FTL	IND384265AAB	IND385320AAA	FTL	2018-09-10	6	2	6.33	NULL	NULL	0.00	NULL	NULL
IND384265AAB -> IND385320AAA | FTL	IND384265AAB	IND385320AAA	FTL	2018-09-17	9	3	5	6.33	-1.33	0.00	0.00	0.00
IND384265AAB -> IND385320AAA | FTL	IND384265AAB	IND385320AAA	FTL	2018-09-24	12	4	8.17	5	3.17	8.33	0.00	8.33
IND384265AAB -> IND385320AAA | FTL	IND384265AAB	IND385320AAA	FTL	2018-10-01	6	2	6.67	8.17	-1.5	16.67	8.33	8.34
IND384265AAB -> IND385340AAB | FTL	IND384265AAB	IND385340AAB	FTL	2018-09-10	3	1	8.33	NULL	NULL	0.00	NULL	NULL
IND384355AAB -> IND384205AAA | FTL	IND384355AAB	IND384205AAA	FTL	2018-09-17	2	1	20.5	NULL	NULL	50.00	NULL	NULL
IND384355AAB -> IND385001AAA | FTL	IND384355AAB	IND385001AAA	FTL	2018-09-10	12	4	10	NULL	NULL	8.33	NULL	NULL
IND384355AAB -> IND385001AAA | FTL	IND384355AAB	IND385001AAA	FTL	2018-09-17	3	1	10	10	0	0.00	8.33	-8.33
IND384355AAB -> IND385001AAA | FTL	IND384355AAB	IND385001AAA	FTL	2018-09-24	11	5	16.36	10	6.36	9.09	0.00	9.09
IND384355AAB -> IND385001AAA | FTL	IND384355AAB	IND385001AAA	FTL	2018-10-01	6	2	8.17	16.36	-8.19	0.00	9.09	-9.09
IND385001AAA -> IND385535AAA | FTL	IND385001AAA	IND385535AAA	FTL	2018-09-10	5	3	11.2	NULL	NULL	40.00	NULL	NULL
IND385001AAA -> IND385535AAA | FTL	IND385001AAA	IND385535AAA	FTL	2018-09-17	5	3	9	11.2	-2.2	40.00	40.00	0.00
IND385001AAA -> IND385535AAA | FTL	IND385001AAA	IND385535AAA	FTL	2018-09-24	7	6	7	9	-2	14.29	40.00	-25.71
IND385001AAA -> IND385535AAA | FTL	IND385001AAA	IND385535AAA	FTL	2018-10-01	2	2	6.5	7	-0.5	0.00	14.29	-14.29
IND385320AAA -> IND385340AAB | FTL	IND385320AAA	IND385340AAB	FTL	2018-09-10	2	2	0	NULL	NULL	0.00	NULL	NULL
IND385320AAA -> IND385340AAB | FTL	IND385320AAA	IND385340AAB	FTL	2018-09-17	10	6	3.6	0	3.6	20.00	0.00	20.00
IND385320AAA -> IND385340AAB | FTL	IND385320AAA	IND385340AAB	FTL	2018-09-24	9	6	1.56	3.6	-2.04	11.11	20.00	-8.89
IND385320AAA -> IND385340AAB | FTL	IND385320AAA	IND385340AAB	FTL	2018-10-01	3	2	2	1.56	0.44	0.00	11.11	-11.11
IND385340AAB -> IND384205AAA | FTL	IND385340AAB	IND384205AAA	FTL	2018-09-17	4	1	1	NULL	NULL	0.00	NULL	NULL
IND385340AAB -> IND384205AAA | FTL	IND385340AAB	IND384205AAA	FTL	2018-09-24	12	3	7	1	6	8.33	0.00	8.33
IND385535AAA -> IND384205AAA | FTL	IND385535AAA	IND384205AAA	FTL	2018-09-10	14	4	21.93	NULL	NULL	35.71	NULL	NULL
IND385535AAA -> IND384205AAA | FTL	IND385535AAA	IND384205AAA	FTL	2018-09-17	16	4	15.88	21.93	-6.05	25.00	35.71	-10.71
IND385535AAA -> IND384205AAA | FTL	IND385535AAA	IND384205AAA	FTL	2018-09-24	28	7	20.89	15.88	5.01	39.29	25.00	14.29
IND385535AAA -> IND384205AAA | FTL	IND385535AAA	IND384205AAA	FTL	2018-10-01	8	2	27.25	20.89	6.36	37.50	39.29	-1.79
IND387001AAA -> IND388220AAA | Carting	IND387001AAA	IND388220AAA	Carting	2018-09-10	12	4	7.08	NULL	NULL	8.33	NULL	NULL
IND387001AAA -> IND388220AAA | Carting	IND387001AAA	IND388220AAA	Carting	2018-09-17	11	4	9.27	7.08	2.19	27.27	8.33	18.94
IND387001AAA -> IND388220AAA | Carting	IND387001AAA	IND388220AAA	Carting	2018-09-24	12	4	9.67	9.27	0.4	16.67	27.27	-10.60
IND387001AAA -> IND388220AAA | Carting	IND387001AAA	IND388220AAA	Carting	2018-10-01	6	2	6.83	9.67	-2.84	16.67	16.67	0.00
IND387620AAB -> IND389230AAB | Carting	IND387620AAB	IND389230AAB	Carting	2018-10-01	6	1	13.17	NULL	NULL	33.33	NULL	NULL
IND388121AAA -> IND388620AAB | Carting	IND388121AAA	IND388620AAB	Carting	2018-09-10	15	3	5.53	NULL	NULL	20.00	NULL	NULL
IND388121AAA -> IND388620AAB | Carting	IND388121AAA	IND388620AAB	Carting	2018-09-17	10	2	5.3	5.53	-0.23	20.00	20.00	0.00
IND388121AAA -> IND388620AAB | Carting	IND388121AAA	IND388620AAB	Carting	2018-09-24	19	4	5.74	5.3	0.44	26.32	20.00	6.32
IND388121AAA -> IND388620AAB | Carting	IND388121AAA	IND388620AAB	Carting	2018-10-01	10	2	4.8	5.74	-0.94	30.00	26.32	3.68
IND388220AAA -> IND388320AAA | Carting	IND388220AAA	IND388320AAA	Carting	2018-09-10	11	4	7.91	NULL	NULL	18.18	NULL	NULL
IND388220AAA -> IND388320AAA | Carting	IND388220AAA	IND388320AAA	Carting	2018-09-17	9	3	14.67	7.91	6.76	33.33	18.18	15.15
IND388220AAA -> IND388320AAA | Carting	IND388220AAA	IND388320AAA	Carting	2018-09-24	15	5	6.8	14.67	-7.87	20.00	33.33	-13.33
IND388220AAA -> IND388320AAA | Carting	IND388220AAA	IND388320AAA	Carting	2018-10-01	6	2	10.33	6.8	3.53	33.33	20.00	13.33
IND388320AAA -> IND387001AAA | Carting	IND388320AAA	IND387001AAA	Carting	2018-09-10	6	3	5	NULL	NULL	0.00	NULL	NULL
IND388320AAA -> IND387001AAA | Carting	IND388320AAA	IND387001AAA	Carting	2018-09-17	4	2	4.5	5	-0.5	0.00	0.00	0.00
IND388320AAA -> IND387001AAA | Carting	IND388320AAA	IND387001AAA	Carting	2018-09-24	9	4	13.56	4.5	9.06	33.33	0.00	33.33
IND388320AAA -> IND387001AAA | Carting	IND388320AAA	IND387001AAA	Carting	2018-10-01	4	2	5.25	13.56	-8.31	0.00	33.33	-33.33
IND388320AAA -> IND388121AAA | Carting	IND388320AAA	IND388121AAA	Carting	2018-09-24	1	1	39	NULL	NULL	100.00	NULL	NULL
IND388320AAA -> IND388220AAA | Carting	IND388320AAA	IND388220AAA	Carting	2018-10-01	3	1	6.33	NULL	NULL	0.00	NULL	NULL
IND388320AAA -> IND390022AAA | FTL	IND388320AAA	IND390022AAA	FTL	2018-09-10	4	2	6.5	NULL	NULL	0.00	NULL	NULL
IND388320AAA -> IND390022AAA | FTL	IND388320AAA	IND390022AAA	FTL	2018-09-17	2	1	20.5	6.5	14	100.00	0.00	100.00
IND388320AAA -> IND390022AAA | FTL	IND388320AAA	IND390022AAA	FTL	2018-09-24	6	3	23	20.5	2.5	83.33	100.00	-16.67
IND388620AAB -> IND388320AAA | Carting	IND388620AAB	IND388320AAA	Carting	2018-09-10	20	4	6.45	NULL	NULL	30.00	NULL	NULL
IND388620AAB -> IND388320AAA | Carting	IND388620AAB	IND388320AAA	Carting	2018-09-17	15	3	8	6.45	1.55	40.00	30.00	10.00
IND388620AAB -> IND388320AAA | Carting	IND388620AAB	IND388320AAA	Carting	2018-09-24	20	4	7.7	8	-0.3	30.00	40.00	-10.00
IND388620AAB -> IND388320AAA | Carting	IND388620AAB	IND388320AAA	Carting	2018-10-01	10	2	8	7.7	0.3	40.00	30.00	10.00
IND389001AAA -> IND389151AAA | FTL	IND389001AAA	IND389151AAA	FTL	2018-09-10	15	5	8.27	NULL	NULL	6.67	NULL	NULL
IND389001AAA -> IND389151AAA | FTL	IND389001AAA	IND389151AAA	FTL	2018-09-17	21	7	13.71	8.27	5.44	33.33	6.67	26.66
IND389001AAA -> IND389151AAA | FTL	IND389001AAA	IND389151AAA	FTL	2018-09-24	21	7	10.19	13.71	-3.52	23.81	33.33	-9.52
IND389001AAA -> IND389151AAA | FTL	IND389001AAA	IND389151AAA	FTL	2018-10-01	6	2	13.33	10.19	3.14	33.33	23.81	9.52
IND389151AAA -> IND457661AAA | FTL	IND389151AAA	IND457661AAA	FTL	2018-09-10	4	2	32.75	NULL	NULL	100.00	NULL	NULL
IND389151AAA -> IND457661AAA | FTL	IND389151AAA	IND457661AAA	FTL	2018-09-17	8	4	28.5	32.75	-4.25	75.00	100.00	-25.00
IND389151AAA -> IND457661AAA | FTL	IND389151AAA	IND457661AAA	FTL	2018-09-24	6	3	24.17	28.5	-4.33	66.67	75.00	-8.33
IND389151AAA -> IND457661AAA | FTL	IND389151AAA	IND457661AAA	FTL	2018-10-01	4	2	32.25	24.17	8.08	100.00	66.67	33.33
IND390018AAB -> IND390020AAA | Carting	IND390018AAB	IND390020AAA	Carting	2018-09-24	1	1	12	NULL	NULL	0.00	NULL	NULL
IND390020AAA -> IND390018AAB | Carting	IND390020AAA	IND390018AAB	Carting	2018-10-01	1	1	26	NULL	NULL	100.00	NULL	NULL
IND390020AAA -> IND390022AAA | Carting	IND390020AAA	IND390022AAA	Carting	2018-09-10	2	1	42	NULL	NULL	50.00	NULL	NULL
IND390020AAA -> IND390022AAA | Carting	IND390020AAA	IND390022AAA	Carting	2018-10-01	1	1	26	42	-16	100.00	50.00	50.00
IND390020AAA -> IND391110AAD | Carting	IND390020AAA	IND391110AAD	Carting	2018-09-24	16	4	10.88	NULL	NULL	31.25	NULL	NULL
IND390020AAA -> IND391110AAD | Carting	IND390020AAA	IND391110AAD	Carting	2018-10-01	12	3	7.75	10.88	-3.13	33.33	31.25	2.08
IND390022AAA -> IND382430AAB | FTL	IND390022AAA	IND382430AAB	FTL	2018-09-10	12	3	9.25	NULL	NULL	8.33	NULL	NULL
IND390022AAA -> IND382430AAB | FTL	IND390022AAA	IND382430AAB	FTL	2018-09-17	12	3	13.08	9.25	3.83	16.67	8.33	8.34
IND390022AAA -> IND382430AAB | FTL	IND390022AAA	IND382430AAB	FTL	2018-09-24	9	2	11.33	13.08	-1.75	22.22	16.67	5.55
IND390022AAA -> IND388320AAA | Carting	IND390022AAA	IND388320AAA	Carting	2018-09-10	16	4	3.75	NULL	NULL	12.50	NULL	NULL
IND390022AAA -> IND388320AAA | Carting	IND390022AAA	IND388320AAA	Carting	2018-09-17	20	5	3.1	3.75	-0.65	15.00	12.50	2.50
IND390022AAA -> IND388320AAA | Carting	IND390022AAA	IND388320AAA	Carting	2018-09-24	24	6	4.21	3.1	1.11	16.67	15.00	1.67
IND390022AAA -> IND388320AAA | Carting	IND390022AAA	IND388320AAA	Carting	2018-10-01	12	3	2.83	4.21	-1.38	8.33	16.67	-8.34
